,code,candleDateTime,candleDateTimeKst,openingPrice,highPrice,lowPrice,tradePrice,candleAccTradeVolume,candleAccTradePrice,timestamp,prevClosingPrice,change,changePrice,signedChangePrice,changeRate,signedChangeRate
167,CRIX.UPBIT.KRW-BTC,2020-03-09T00:00:00+00:00,2020-03-09T09:00:00+09:00,9883000.0,10064000.0,9356000.0,9726000.0,7692.57580749,74351398658.28822,1583798399949,9876000.0,FALL,150000.0,-150000.0,0.0151883354,-0.0151883354
168,CRIX.UPBIT.KRW-BTC,2020-03-08T00:00:00+00:00,2020-03-08T09:00:00+09:00,10678000.0,10699000.0,9820000.0,9876000.0,5043.98089229,51846074009.69201,1583711999532,10678000.0,FALL,802000.0,-802000.0,0.0751076981,-0.0751076981
169,CRIX.UPBIT.KRW-BTC,2020-03-07T00:00:00+00:00,2020-03-07T09:00:00+09:00,10852000.0,10980000.0,10648000.0,10678000.0,2335.98366227,25243997328.05842,1583625596264,10840000.0,FALL,162000.0,-162000.0,0.0149446494,-0.0149446494
170,CRIX.UPBIT.KRW-BTC,2020-03-06T00:00:00+00:00,2020-03-06T09:00:00+09:00,10791000.0,10890000.0,10720000.0,10840000.0,2353.86089792,25470551278.05139,1583539182998,10791000.0,RISE,49000.0,49000.0,0.0045408211,0.0045408211
171,CRIX.UPBIT.KRW-BTC,2020-03-05T00:00:00+00:00,2020-03-05T09:00:00+09:00,10504000.0,10869000.0,10494000.0,10791000.0,3582.13634673,38380097237.09234,1583452799537,10503000.0,RISE,288000.0,288000.0,0.0274207369,0.0274207369
172,CRIX.UPBIT.KRW-BTC,2020-03-04T00:00:00+00:00,2020-03-04T09:00:00+09:00,10502000.0,10588000.0,10420000.0,10503000.0,2250.68759875,23622827783.23433,1583366396531,10502000.0,RISE,1000.0,1000.0,9.522e-05,9.522e-05
173,CRIX.UPBIT.KRW-BTC,2020-03-03T00:00:00+00:00,2020-03-03T09:00:00+09:00,10675000.0,10689000.0,10405000.0,10502000.0,2858.43820794,30119548760.45767,1583279999881,10675000.0,FALL,173000.0,-173000.0,0.016206089,-0.016206089
174,CRIX.UPBIT.KRW-BTC,2020-03-02T00:00:00+00:00,2020-03-02T09:00:00+09:00,10358000.0,10749000.0,10326000.0,10675000.0,3010.56353784,31672027841.03262,1583193600020,10374000.0,RISE,301000.0,301000.0,0.0290148448,0.0290148448
175,CRIX.UPBIT.KRW-BTC,2020-03-01T00:00:00+00:00,2020-03-01T09:00:00+09:00,10380000.0,10559000.0,10287000.0,10374000.0,3275.71519136,34073229456.85715,1583107200097,10374000.0,EVEN,0.0,,0.0,0.0
176,CRIX.UPBIT.KRW-BTC,2020-02-29T00:00:00+00:00,2020-02-29T09:00:00+09:00,10575000.0,10631000.0,10371000.0,10374000.0,2145.36310753,22523893822.66752,1583020800101,10575000.0,FALL,201000.0,-201000.0,0.0190070922,-0.0190070922
177,CRIX.UPBIT.KRW-BTC,2020-02-28T00:00:00+00:00,2020-02-28T09:00:00+09:00,10696000.0,10840000.0,10306000.0,10575000.0,5181.61535688,54606619565.01113,1582934393990,10699000.0,FALL,124000.0,-124000.0,0.0115898682,-0.0115898682
178,CRIX.UPBIT.KRW-BTC,2020-02-27T00:00:00+00:00,2020-02-27T09:00:00+09:00,10742000.0,10888000.0,10313000.0,10699000.0,6437.73425905,68530906781.28176,1582847997555,10741000.0,FALL,42000.0,-42000.0,0.0039102504,-0.0039102504
179,CRIX.UPBIT.KRW-BTC,2020-02-26T00:00:00+00:00,2020-02-26T09:00:00+09:00,11330000.0,11408000.0,10628000.0,10741000.0,7477.71264507,82455216388.6713,1582761597275,11330000.0,FALL,589000.0,-589000.0,0.0519858782,-0.0519858782
180,CRIX.UPBIT.KRW-BTC,2020-02-25T00:00:00+00:00,2020-02-25T09:00:00+09:00,11635000.0,11639000.0,11280000.0,11330000.0,3895.25756826,44619424372.32915,1582675199425,11633000.0,FALL,303000.0,-303000.0,0.0260465916,-0.0260465916
181,CRIX.UPBIT.KRW-BTC,2020-02-24T00:00:00+00:00,2020-02-24T09:00:00+09:00,11753000.0,11840000.0,11555000.0,11633000.0,3115.02855796,36343856049.82913,1582588794039,11753000.0,FALL,120000.0,-120000.0,0.0102101591,-0.0102101591
182,CRIX.UPBIT.KRW-BTC,2020-02-23T00:00:00+00:00,2020-02-23T09:00:00+09:00,11495000.0,11831000.0,11482000.0,11753000.0,3288.45979643,38424742191.869,1582502400102,11496000.0,RISE,257000.0,257000.0,0.0223556019,0.0223556019
183,CRIX.UPBIT.KRW-BTC,2020-02-22T00:00:00+00:00,2020-02-22T09:00:00+09:00,11498000.0,11529000.0,11395000.0,11496000.0,1836.08707185,21067376074.52816,1582415999569,11498000.0,FALL,2000.0,-2000.0,0.0001739433,-0.0001739433
184,CRIX.UPBIT.KRW-BTC,2020-02-21T00:00:00+00:00,2020-02-21T09:00:00+09:00,11532000.0,11620000.0,11454000.0,11498000.0,4249.29863364,49077437552.63174,1582329593954,11520000.0,FALL,22000.0,-22000.0,0.0019097222,-0.0019097222
185,CRIX.UPBIT.KRW-BTC,2020-02-20T00:00:00+00:00,2020-02-20T09:00:00+09:00,11419000.0,11580000.0,11350000.0,11520000.0,6303.71044042,72234337182.59335,1582243197876,11415000.0,RISE,105000.0,105000.0,0.0091984231,0.0091984231
186,CRIX.UPBIT.KRW-BTC,2020-02-19T00:00:00+00:00,2020-02-19T09:00:00+09:00,11837000.0,11973000.0,11350000.0,11415000.0,5713.59402305,67070310930.24622,1582156787770,11838000.0,FALL,423000.0,-423000.0,0.0357323872,-0.0357323872
187,CRIX.UPBIT.KRW-BTC,2020-02-18T00:00:00+00:00,2020-02-18T09:00:00+09:00,11438000.0,11900000.0,11308000.0,11838000.0,5450.8758839,62996029296.63419,1582070399303,11438000.0,RISE,400000.0,400000.0,0.0349711488,0.0349711488
188,CRIX.UPBIT.KRW-BTC,2020-02-17T00:00:00+00:00,2020-02-17T09:00:00+09:00,11659000.0,11691000.0,11136000.0,11438000.0,5888.97179664,67010421516.05557,1581983999287,11659000.0,FALL,221000.0,-221000.0,0.0189553135,-0.0189553135
189,CRIX.UPBIT.KRW-BTC,2020-02-16T00:00:00+00:00,2020-02-16T09:00:00+09:00,11513000.0,11766000.0,11320000.0,11659000.0,5377.24392055,61959756344.30487,1581897599377,11503000.0,RISE,156000.0,156000.0,0.0135616796,0.0135616796
190,CRIX.UPBIT.KRW-BTC,2020-02-15T00:00:00+00:00,2020-02-15T09:00:00+09:00,11857000.0,11889000.0,11400000.0,11503000.0,4844.00618252,56761104058.12535,1581811198214,11845000.0,FALL,342000.0,-342000.0,0.0288729422,-0.0288729422
191,CRIX.UPBIT.KRW-BTC,2020-02-14T00:00:00+00:00,2020-02-14T09:00:00+09:00,11793000.0,11899000.0,11717000.0,11845000.0,4420.81384236,52247414483.7466,1581724798962,11793000.0,RISE,52000.0,52000.0,0.0044093954,0.0044093954
192,CRIX.UPBIT.KRW-BTC,2020-02-13T00:00:00+00:00,2020-02-13T09:00:00+09:00,11793000.0,12044000.0,11580000.0,11793000.0,9190.66395973,108560211308.22157,1581638395350,11793000.0,EVEN,0.0,,0.0,0.0
193,CRIX.UPBIT.KRW-BTC,2020-02-12T00:00:00+00:00,2020-02-12T09:00:00+09:00,11820000.0,11956000.0,11761000.0,11793000.0,6619.13819041,78341582233.6628,1581551999835,11819000.0,FALL,26000.0,-26000.0,0.0021998477,-0.0021998477
194,CRIX.UPBIT.KRW-BTC,2020-02-11T00:00:00+00:00,2020-02-11T09:00:00+09:00,11520000.0,11950000.0,11269000.0,11819000.0,6034.79122331,69984450456.1307,1581465600081,11520000.0,RISE,299000.0,299000.0,0.0259548611,0.0259548611
195,CRIX.UPBIT.KRW-BTC,2020-02-10T00:00:00+00:00,2020-02-10T09:00:00+09:00,11821000.0,11864000.0,11392000.0,11520000.0,5213.48423455,60459892531.15172,1581379199299,11821000.0,FALL,301000.0,-301000.0,0.0254631588,-0.0254631588
196,CRIX.UPBIT.KRW-BTC,2020-02-09T00:00:00+00:00,2020-02-09T09:00:00+09:00,11568000.0,11863000.0,11567000.0,11821000.0,4936.95291749,57924089180.77049,1581292799941,11568000.0,RISE,253000.0,253000.0,0.0218706777,0.0218706777
197,CRIX.UPBIT.KRW-BTC,2020-02-08T00:00:00+00:00,2020-02-08T09:00:00+09:00,11490000.0,11600000.0,11257000.0,11568000.0,4372.50942089,49928407922.05405,1581206398347,11490000.0,RISE,78000.0,78000.0,0.0067885117,0.0067885117
198,CRIX.UPBIT.KRW-BTC,2020-02-07T00:00:00+00:00,2020-02-07T09:00:00+09:00,11269000.0,11610000.0,11256000.0,11490000.0,4139.85704717,47385485847.47539,1581119999892,11264000.0,RISE,226000.0,226000.0,0.0200639205,0.0200639205
199,CRIX.UPBIT.KRW-BTC,2020-02-06T00:00:00+00:00,2020-02-06T09:00:00+09:00,11068000.0,11410000.0,10905000.0,11264000.0,5742.27238319,64300123937.46006,1581033597457,11054000.0,RISE,210000.0,210000.0,0.0189976479,0.0189976479
